"Host.Species","Lake","Year","Julian.Day","Total","pasteuria.inf","metsch.inf","scarlet.inf","brood.inf","larssonia.inf","spider.inf","gurleya.inf","pasteuria.prev","metsch.prev","scarlet.prev","brood.prev","larssonia.prev","spider.prev","gurleya.prev","Density"
"dentifera","Walsh","2015",2015278,507,9,8,0,0,0,0,0,0.0177514792899408,0.0157790927021696,0,0,0,0,0,1869225.2
"dentifera","North","2015",2015280,158,3,0,0,3,0,0,0,0.0189873417721519,0,0,0.0189873417721519,0,0,0,85140.7
"dentifera","Bruin","2015",2015280,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48375.4
"dentifera","CrookedP","2015",2015280,219,0,1,0,0,0,0,0,0,0.0045662100456621,0,0,0,0,0,282512.3
"dentifera","CrookedW","2015",2015282,64,16,0,0,1,0,0,0,0.25,0,0,0.015625,0,0,0,19350.2
"dentifera","Cedar","2015",2015282,230,84,0,0,5,0,0,0,0.365217391304348,0,0,0.0217391304347826,0,0,0,387003.1
"dentifera","LittleAppleton","2015",2015285,239,1,0,0,1,0,0,0,0.00418410041841004,0,0,0.00418410041841004,0,0,0,1586712.9
"dentifera","Bishop","2015",2015285,206,3,0,0,0,0,0,0,0.0145631067961165,0,0,0,0,0,0,46440.4
"dentifera","Appleton","2015",2015285,72,0,0,1,0,0,0,0,0,0,0.0138888888888889,0,0,0,0,42570.3
"dentifera","Sullivan","2015",2015287,332,4,2,0,0,0,0,0,0.0120481927710843,0.00602409638554217,0,0,0,0,0,112230.9
"dentifera","Gosling","2015",2015287,137,0,0,0,7,0,0,0,0,0,0,0.0510948905109489,0,0,0,112230.9
"dentifera","Pickerel","2015",2015287,251,49,2,0,3,0,0,0,0.195219123505976,0.00796812749003984,0,0.0119521912350598,0,0,0,87720.7
"dentifera","Whitmore","2015",2015288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1290
"dentifera","Woodland","2015",2015288,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17028.1
"dentifera","Mill","2015",2015292,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10320.1
"dentifera","Walsh","2015",2015292,737,0,53,0,0,0,0,0,0,0.0719131614654003,0,0,0,0,0,657905.3
"dentifera","North","2015",2015294,236,0,0,0,0,1,0,0,0,0,0,0,0.00423728813559322,0,0,477303.9
"dentifera","CrookedP","2015",2015294,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325082.6
"dentifera","Bruin","2015",2015294,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11961.9
"dentifera","Cedar","2015",2015295,209,15,0,0,2,0,0,0,0.0717703349282297,0,0,0.00956937799043062,0,0,0,299282.4
"dentifera","Sullivan","2015",2015299,169,2,1,0,0,0,0,0,0.0118343195266272,0.00591715976331361,0,0,0,0,0,38700.3
"dentifera","Pickerel","2015",2015299,223,20,4,3,1,0,0,0,0.0896860986547085,0.0179372197309417,0.0134529147982063,0.00448430493273543,0,0,0,114165.9
"dentifera","Gosling","2015",2015299,259,0,0,0,1,0,0,0,0,0,0,0.00386100386100386,0,0,0,77400.6
"dentifera","Bishop","2015",2015301,132,1,0,0,0,0,0,0,0.00757575757575758,0,0,0,0,0,0,70950.6
"dentifera","LittleAppleton","2015",2015301,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910747.4
"dentifera","Appleton","2015",2015301,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83205.7
"dentifera","Woodland","2015",2015303,59,0,0,0,4,0,0,0,0,0,0,0.0677966101694915,0,0,0,46440.4
"dentifera","Mill","2015",2015306,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15480.1
"dentifera","Walsh","2015",2015306,207,0,29,0,0,0,0,0,0,0.140096618357488,0,0,0,0,0,762396.2
"dentifera","Bruin","2015",2015308,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14512.6
"dentifera","CrookedP","2015",2015308,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108360.9
"dentifera","North","2015",2015308,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73530.6
"dentifera","Cedar","2015",2015310,225,26,0,0,0,0,0,0,0.115555555555556,0,0,0,0,0,0,174151.4
"dentifera","Sullivan","2015",2015313,255,2,0,0,0,0,0,0,0.00784313725490196,0,0,0,0,0,0,69660.6
"dentifera","Pickerel","2015",2015313,202,8,2,8,0,0,0,0,0.0396039603960396,0.0099009900990099,0.0396039603960396,0,0,0,0,90300.7
"dentifera","Gosling","2015",2015313,146,0,3,0,0,0,0,0,0,0.0205479452054795,0,0,0,0,0,46440.4
"dentifera","Appleton","2015",2015315,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20640.2
"dentifera","LittleAppleton","2015",2015315,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129001
"dentifera","Bishop","2015",2015315,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25800.2
"dentifera","Whitmore","2015",2015317,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dentifera","Woodland","2015",2015317,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2580
"dubia","Bruin","2015",2015195,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69660.6
"dubia","Cedar","2015",2015197,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1548
"dubia","CrookedW","2015",2015197,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147061.2
"dubia","LittleAppleton","2015",2015202,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1935
"dubia","Bishop","2015",2015202,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19350.2
"dubia","Appleton","2015",2015202,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95460.8
"dubia","North","2015",2015209,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Bruin","2015",2015209,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85140.7
"dubia","Cedar","2015",2015211,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15480.1
"dubia","CrookedW","2015",2015211,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51600.4
"dubia","Bishop","2015",2015215,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3870
"dubia","Appleton","2015",2015215,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64500.5
"dubia","Bruin","2015",2015223,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201241.6
"dubia","CrookedW","2015",2015226,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54180.4
"dubia","Cedar","2015",2015226,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13545.1
"dubia","Bishop","2015",2015229,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23220.2
"dubia","Appleton","2015",2015229,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56760.5
"dubia","Bruin","2015",2015237,108,17,0,1,0,0,0,0,0.157407407407407,0,0.00925925925925926,0,0,0,0,92880.8
"dubia","North","2015",2015237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7740.1
"dubia","CrookedW","2015",2015239,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38700.3
"dubia","Cedar","2015",2015239,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7740.1
"dubia","Appleton","2015",2015243,153,0,0,2,0,0,0,0,0,0,0.0130718954248366,0,0,0,0,40635.3
"dubia","LittleAppleton","2015",2015243,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Bishop","2015",2015243,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23220.2
"dubia","North","2015",2015252,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1105.7
"dubia","Bruin","2015",2015252,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12900.1
"dubia","Cedar","2015",2015254,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1548
"dubia","CrookedW","2015",2015254,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10320.1
"dubia","Appleton","2015",2015257,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33540.3
"dubia","Bishop","2015",2015257,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11610.1
"dubia","LittleAppleton","2015",2015257,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1935
"dubia","Pickerel","2015",2015259,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Bruin","2015",2015266,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5805
"dubia","North","2015",2015266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Cedar","2015",2015268,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3870
"dubia","LittleAppleton","2015",2015273,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19350.2
"dubia","Bishop","2015",2015273,39,0,0,0,0,0,1,0,0,0,0,0,0,0.0256410256410256,0,13932.1
"dubia","Appleton","2015",2015273,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77400.6
"dubia","North","2015",2015280,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Bruin","2015",2015280,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13545.1
"dubia","CrookedW","2015",2015282,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Cedar","2015",2015282,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7740.1
"dubia","LittleAppleton","2015",2015285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3870
"dubia","Bishop","2015",2015285,67,0,0,0,0,0,1,0,0,0,0,0,0,0.0149253731343284,0,12900.1
"dubia","Appleton","2015",2015285,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16770.1
"dubia","Bruin","2015",2015294,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703.6
"dubia","Cedar","2015",2015295,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5160
"dubia","Bishop","2015",2015301,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10320.1
"dubia","LittleAppleton","2015",2015301,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Appleton","2015",2015301,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121261
"dubia","Cedar","2015",2015310,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Appleton","2015",2015315,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108360.9
"dubia","LittleAppleton","2015",2015315,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Bishop","2015",2015315,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3870
"mendotae","Woodland","2015",2015205,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7740.1
"mendotae","Whitmore","2015",2015205,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15480.1
"mendotae","Whitmore","2015",2015218,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7740.1
"mendotae","Whitmore","2015",2015233,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2580
"mendotae","Bishop","2015",2015243,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mendotae","Whitmore","2015",2015247,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7740.1
"mendotae","Whitmore","2015",2015260,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3870
"mendotae","Woodland","2015",2015275,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mendotae","Whitmore","2015",2015275,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mendotae","Whitmore","2015",2015288,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mendotae","Woodland","2015",2015288,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3096
"mendotae","Whitmore","2015",2015303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7740.1
"mendotae","Woodland","2015",2015317,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12900.1
"parvula","Walsh","2015",2015194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Mill","2015",2015194,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82560.7
"parvula","North","2015",2015195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","CrookedP","2015",2015195,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141901.2
"parvula","LittleAppleton","2015",2015202,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59340.5
"parvula","Gosling","2015",2015203,124,0,0,0,1,0,0,0,0,0,0,0.00806451612903226,0,0,0,77400.6
"parvula","Pickerel","2015",2015203,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Woodland","2015",2015205,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5160
"parvula","Walsh","2015",2015208,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2580
"parvula","Mill","2015",2015208,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545674.4
"parvula","CrookedP","2015",2015209,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81270.7
"parvula","LittleAppleton","2015",2015215,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7740.1
"parvula","Gosling","2015",2015216,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197371.6
"parvula","Pickerel","2015",2015216,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Walsh","2015",2015219,28,0,0,0,1,0,0,0,0,0,0,0.0357142857142857,0,0,0,20640.2
"parvula","Mill","2015",2015219,216,3,0,0,1,0,0,0,0.0138888888888889,0,0,0.00462962962962963,0,0,0,660485.4
"parvula","North","2015",2015223,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15480.1
"parvula","CrookedP","2015",2015223,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28380.2
"parvula","LittleAppleton","2015",2015229,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30960.3
"parvula","Gosling","2015",2015232,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116100.9
"parvula","Woodland","2015",2015233,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7740.1
"parvula","Walsh","2015",2015236,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7740.1
"parvula","Mill","2015",2015236,275,19,0,0,0,0,0,0,0.0690909090909091,0,0,0,0,0,0,43860.4
"parvula","CrookedP","2015",2015237,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30960.3
"parvula","North","2015",2015237,146,0,0,0,2,0,0,0,0,0,0,0.0136986301369863,0,0,0,40248.3
"parvula","LittleAppleton","2015",2015243,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3870
"parvula","Gosling","2015",2015244,227,0,0,0,1,0,0,0,0,0,0,0.00440528634361234,0,0,0,105780.9
"parvula","Pickerel","2015",2015244,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Woodland","2015",2015247,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25800.2
"parvula","Mill","2015",2015251,21,1,0,0,0,0,0,0,0.0476190476190476,0,0,0,0,0,0,3870
"parvula","North","2015",2015252,109,1,0,1,0,0,0,0,0.00917431192660551,0,0.00917431192660551,0,0,0,0,48651.8
"parvula","CrookedP","2015",2015252,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85140.7
"parvula","LittleAppleton","2015",2015257,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9675.1
"parvula","Gosling","2015",2015259,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28380.2
"parvula","Woodland","2015",2015260,51,0,1,0,0,0,0,0,0,0.0196078431372549,0,0,0,0,0,37152.3
"parvula","Mill","2015",2015264,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2580
"parvula","CrookedP","2015",2015266,338,0,0,0,2,0,0,0,0,0,0,0.00591715976331361,0,0,0,127711
"parvula","North","2015",2015266,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2580
"parvula","Gosling","2015",2015271,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29412.2
"parvula","Pickerel","2015",2015271,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","LittleAppleton","2015",2015273,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Woodland","2015",2015275,81,0,1,0,0,1,0,0,0,0.0123456790123457,0,0,0.0123456790123457,0,0,92880.8
"parvula","Whitmore","2015",2015275,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","CrookedP","2015",2015280,302,0,0,0,0,1,0,0,0,0,0,0,0.0033112582781457,0,0,371523
"parvula","Bishop","2015",2015285,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Appleton","2015",2015285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Gosling","2015",2015287,70,0,0,0,2,0,0,0,0,0,0,0.0285714285714286,0,0,0,46440.4
"parvula","Woodland","2015",2015288,84,0,0,0,3,0,0,0,0,0,0,0.0357142857142857,0,0,0,25155.2
"parvula","North","2015",2015294,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2580
"parvula","CrookedP","2015",2015294,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328952.7
"parvula","Gosling","2015",2015299,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7740.1
"parvula","Appleton","2015",2015301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Woodland","2015",2015303,118,0,0,0,20,0,0,0,0,0,0,0.169491525423729,0,0,0,154801.3
"parvula","CrookedP","2015",2015308,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206401.7
"parvula","Gosling","2015",2015313,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50310.4
"parvula","LittleAppleton","2015",2015315,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Bishop","2015",2015315,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Woodland","2015",2015317,126,0,0,0,11,0,0,0,0,0,0,0.0873015873015873,0,0,0,20640.2
"pulicaria","North","2015",2015195,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15480.1
"pulicaria","Bruin","2015",2015195,288,0,0,0,1,0,0,0,0,0,0,0.00347222222222222,0,0,0,383133.1
"pulicaria","Cedar","2015",2015197,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43344.4
"pulicaria","CrookedW","2015",2015197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pulicaria","LittleAppleton","2015",2015202,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25155.2
"pulicaria","Bishop","2015",2015202,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23220.2
"pulicaria","Appleton","2015",2015202,202,0,0,2,0,0,0,0,0,0,0.0099009900990099,0,0,0,0,358622.9
"pulicaria","Sullivan","2015",2015203,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54180.4
"pulicaria","Pickerel","2015",2015203,269,0,0,3,2,0,0,0,0,0,0.0111524163568773,0.00743494423791822,0,0,0,108360.9
"pulicaria","Woodland","2015",2015205,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pulicaria","Whitmore","2015",2015205,212,0,0,2,0,0,0,0,0,0,0.00943396226415094,0,0,0,0,340562.8
"pulicaria","Bruin","2015",2015209,133,0,0,2,1,0,0,0,0,0,0.0150375939849624,0.0075187969924812,0,0,0,89010.7
"pulicaria","CrookedP","2015",2015209,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pulicaria","Cedar","2015",2015211,69,0,0,0,1,0,0,0,0,0,0,0.0144927536231884,0,0,0,25155.2
"pulicaria","CrookedW","2015",2015211,6,1,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0
"pulicaria","Bishop","2015",2015215,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pulicaria","Appleton","2015",2015215,314,0,0,1,0,0,0,0,0,0,0.00318471337579618,0,0,0,0,407643.3
"pulicaria","Gosling","2015",2015216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pulicaria","Sullivan","2015",2015216,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92880.8
"pulicaria","Pickerel","2015",2015216,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143191.2
"pulicaria","Whitmore","2015",2015218,222,0,0,2,0,0,0,0,0,0,0.00900900900900901,0,0,0,0,425703.5
"pulicaria","North","2015",2015223,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3870
"pulicaria","Bruin","2015",2015223,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319922.6
"pulicaria","Cedar","2015",2015226,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23220.2
"pulicaria","Bishop","2015",2015229,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pulicaria","Appleton","2015",2015229,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288962.3
"pulicaria","Sullivan","2015",2015232,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46440.4
"pulicaria","Gosling","2015",2015232,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pulicaria","Pickerel","2015",2015232,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51600.4
"pulicaria","Whitmore","2015",2015233,72,2,0,1,1,0,0,0,0.0277777777777778,0,0.0138888888888889,0.0138888888888889,0,0,0,29025.2
"pulicaria","Bruin","2015",2015237,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118681
"pulicaria","CrookedP","2015",2015237,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pulicaria","North","2015",2015237,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18060.1
"pulicaria","Cedar","2015",2015239,12,0,0,0,1,0,0,0,0,0,0,0.0833333333333333,0,0,0,7740.1
"pulicaria","Appleton","2015",2015243,237,0,0,1,0,0,0,0,0,0,0.00421940928270042,0,0,0,0,288962.3
"pulicaria","LittleAppleton","2015",2015243,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pulicaria","Sullivan","2015",2015244,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18060.1
"pulicaria","Gosling","2015",2015244,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pulicaria","Pickerel","2015",2015244,240,0,0,0,2,0,0,0,0,0,0,0.00833333333333333,0,0,0,38700.3
"pulicaria","Whitmore","2015",2015247,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3870
"pulicaria","North","2015",2015252,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2211.4
"pulicaria","Bruin","2015",2015252,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32250.3
"pulicaria","Cedar","2015",2015254,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pulicaria","Appleton","2015",2015257,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67080.5
"pulicaria","Bishop","2015",2015257,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pulicaria","LittleAppleton","2015",2015257,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pulicaria","Pickerel","2015",2015259,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100620.8
"pulicaria","Sullivan","2015",2015259,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2580
"pulicaria","Whitmore","2015",2015260,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pulicaria","Bruin","2015",2015266,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17415.1
"pulicaria","Cedar","2015",2015268,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3870
"pulicaria","Sullivan","2015",2015271,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"pulicaria","Gosling","2015",2015271,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pulicaria","Pickerel","2015",2015271,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42570.3
"pulicaria","LittleAppleton","2015",2015273,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7740.1
"pulicaria","Appleton","2015",2015273,142,0,0,14,0,0,0,0,0,0,0.0985915492957746,0,0,0,0,59340.5
"pulicaria","Bruin","2015",2015280,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7740.1
"pulicaria","CrookedW","2015",2015282,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pulicaria","Cedar","2015",2015282,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pulicaria","LittleAppleton","2015",2015285,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pulicaria","Bishop","2015",2015285,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pulicaria","Appleton","2015",2015285,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11610.1
"pulicaria","Sullivan","2015",2015287,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pulicaria","Pickerel","2015",2015287,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100620.8
"pulicaria","Bruin","2015",2015294,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703.6
"pulicaria","Cedar","2015",2015295,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7740.1
"pulicaria","Pickerel","2015",2015299,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104490.8
"pulicaria","LittleAppleton","2015",2015301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pulicaria","Appleton","2015",2015301,35,0,0,2,0,0,0,0,0,0,0.0571428571428571,0,0,0,0,7740.1
"pulicaria","Bruin","2015",2015308,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pulicaria","North","2015",2015308,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pulicaria","Cedar","2015",2015310,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18060.1
"pulicaria","Sullivan","2015",2015313,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pulicaria","Pickerel","2015",2015313,161,0,0,1,0,0,0,0,0,0,0.0062111801242236,0,0,0,0,21285.2
"pulicaria","Appleton","2015",2015315,60,0,0,2,0,0,0,0,0,0,0.0333333333333333,0,0,0,0,7740.1
"pulicaria","LittleAppleton","2015",2015315,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pulicaria","Bishop","2015",2015315,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"retrocurva","Walsh","2015",2015194,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"retrocurva","Mill","2015",2015194,308,0,0,0,1,0,0,0,0,0,0,0.00324675324675325,0,0,0,936547.6
"retrocurva","North","2015",2015195,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634685.2
"retrocurva","Bruin","2015",2015195,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127711
"retrocurva","CrookedP","2015",2015195,28,0,0,0,1,0,0,0,0,0,0,0.0357142857142857,0,0,0,5160
"retrocurva","Cedar","2015",2015197,126,0,0,0,2,0,0,0,0,0,0,0.0158730158730159,0,0,0,67080.5
"retrocurva","CrookedW","2015",2015197,79,0,0,0,7,0,0,0,0,0,0,0.0886075949367089,0,0,0,50310.4
"retrocurva","LittleAppleton","2015",2015202,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5805
"retrocurva","Bishop","2015",2015202,203,0,0,2,0,0,0,0,0,0,0.00985221674876847,0,0,0,0,317342.6
"retrocurva","Appleton","2015",2015202,210,0,0,1,0,0,0,0,0,0,0.00476190476190476,0,0,0,0,90300.7
